id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13939355,Room in Atico 9,16994230,Daria,Eixample,l'Antiga Esquerra de l'Eixample,41.392983016945834,2.148726320881966,Private room,75,1,5,2016-09-15,1.09,11,365
603406,THE PURPLE ROOM BCN City Centre,1391728,Mano,Eixample,l'Antiga Esquerra de l'Eixample,41.38690278424078,2.159563763146733,Private room,45,1,52,2016-11-06,0.98,5,358
15643912,Modern Centric Loft,100921339,Michael,Eixample,l'Antiga Esquerra de l'Eixample,41.38542927423149,2.1599599844365023,Entire home/apt,167,4,1,2016-11-06,0.91,1,362
13185557,Habitación: Caama doble en el centro de Barcelon,73764866,Raquel,Eixample,l'Antiga Esquerra de l'Eixample,41.38433043955163,2.1586971116023834,Private room,90,1,1,2016-05-28,0.15,1,0
6555697,Alquilo habitación en verano,34284940,Franuco,Eixample,l'Antiga Esquerra de l'Eixample,41.39354682182738,2.1544084713879244,Private room,30,1,1,2015-06-01,0.05,1,0
3715198,"Hola! Lovely Flat, Amazing location",4254490,Andrea,Eixample,l'Antiga Esquerra de l'Eixample,41.38592967249888,2.161425284982774,Private room,35,2,18,2016-08-15,0.68,1,178
11547604,Feel at home in the City Center,60688373,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.390902906731476,2.1550562641702817,Private room,45,1,12,2016-10-08,1.29,2,312
963533,"Executive Cataluña 1, 6 Bedrooms.",5170597,SamFlat,Eixample,l'Antiga Esquerra de l'Eixample,41.38366187149407,2.160549510529577,Entire home/apt,230,3,31,2016-11-27,0.74,5,340
13551773,Modernist apartment. Center,76815019,Nuria,Eixample,l'Antiga Esquerra de l'Eixample,41.39429603885598,2.1544024107491944,Entire home/apt,100,1,0,,,2,299
4010838,Autentic Eixample Terrace Penthouse,20790978,Apartaments Turistics Barcelona S.L.,Eixample,l'Antiga Esquerra de l'Eixample,41.38657194549341,2.1613239874988075,Entire home/apt,190,3,1,2015-01-03,0.04,15,353
1028846,DON'T MISS IT ...A GEM IN BARCELONA,1701739,Maïa,Eixample,l'Antiga Esquerra de l'Eixample,41.387998953845134,2.163030374141887,Private room,30,3,60,2016-11-25,1.35,1,312
6795367,Calm apartment in vivid center BCN,15884961,Pilar,Eixample,l'Antiga Esquerra de l'Eixample,41.39268615943821,2.1537031228948154,Entire home/apt,129,4,1,2015-08-21,0.06,6,68
1159222,Habitación luminosa super céntrica!,5559536,Ivy & Javi,Eixample,l'Antiga Esquerra de l'Eixample,41.386875485458624,2.1632137381470167,Private room,29,2,39,2016-12-01,2.25,4,43
14496434,Cozy & Central Place for Solo Travellers,6811087,Soon,Eixample,l'Antiga Esquerra de l'Eixample,41.389588203484585,2.1581969054192927,Private room,21,2,0,,,1,44
2600907,CENTRICO APARTAMENTO REFORMADO,13319329,¨Yvonne¨,Eixample,l'Antiga Esquerra de l'Eixample,41.39390283183382,2.154919872511131,Entire home/apt,72,2,68,2016-11-20,2.15,1,358
10891223,Nice & cosy vacation rental,402772,Elise,Eixample,l'Antiga Esquerra de l'Eixample,41.393222968323236,2.157113197866527,Entire home/apt,70,15,0,,,1,365
16265109,Lovely room in  In the old Eixample BCN,91694483,Natalia,Eixample,l'Antiga Esquerra de l'Eixample,41.38730046277354,2.160298641058812,Private room,45,1,0,,,1,34
1318315,Beautiful apartment in the heart of the Eixample,7160656,Inbal,Eixample,l'Antiga Esquerra de l'Eixample,41.38471905880602,2.157090516073974,Private room,75,1,26,2016-11-13,0.73,2,358
13414906,Summer room,65929761,Meritxell,Eixample,l'Antiga Esquerra de l'Eixample,41.38238075758601,2.1586002122217343,Private room,12,30,9,2016-10-14,1.75,5,357
6894012,Living room private and bedroom,8545679,Berta,Eixample,l'Antiga Esquerra de l'Eixample,41.38671846322468,2.16182264012349,Private room,49,2,44,2016-11-12,2.47,1,5
2208080,2 Bed / 2 Bath / central Barcelona,2053965,Roberto,Eixample,l'Antiga Esquerra de l'Eixample,41.390415647996115,2.159088839402373,Entire home/apt,160,3,28,2016-11-25,1.30,1,329
6270800,good vibes 2,15719907,Xavier,Eixample,l'Antiga Esquerra de l'Eixample,41.385257789137384,2.1574337195812876,Private room,45,2,4,2016-08-04,0.22,1,365
4108077,CASANOVA CENTER (CLIMATIZED POOL-SAUNA-SOLARIUM),21312777,Mercurio,Eixample,l'Antiga Esquerra de l'Eixample,41.38573557801371,2.1591151500258974,Entire home/apt,68,2,12,2016-12-01,0.63,2,357
14757667,Comfy apartment - city center,75919528,Aliaksei,Eixample,l'Antiga Esquerra de l'Eixample,41.39267540777311,2.1490021445652188,Entire home/apt,110,5,6,2016-11-20,1.91,7,87
11317006,Lovely Double Bedroom City Center,55440797,Helen,Eixample,l'Antiga Esquerra de l'Eixample,41.3927989213917,2.153491377316139,Private room,34,1,53,2016-12-05,6.74,2,338
3518171,Habit doble balcon wifi Eixample,10298158,Guillermo,Eixample,l'Antiga Esquerra de l'Eixample,41.38513210109485,2.160756589483245,Private room,46,2,66,2016-10-29,2.27,1,84
9228085,FREE BREAKFAST! 2-Ppl Private Room,41706507,WOW! Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.39336944170038,2.149121564682071,Private room,22,1,4,2016-09-21,0.34,6,365
13873254,Extraordinary loft up 6/8 pax close Paseo d Gracia,82057906,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.39435797847066,2.1534568986394063,Entire home/apt,195,7,1,2016-08-16,0.26,1,0
15674656,Great Private Apartment EIXAMPLE,101231994,Mario,Eixample,l'Antiga Esquerra de l'Eixample,41.388384416683316,2.158013375983864,Entire home/apt,90,1,2,2016-11-26,2,1,170
7187653,Modern apartment in the center 3 BR,12954600,Cris,Eixample,l'Antiga Esquerra de l'Eixample,41.39274728538702,2.1511091909327718,Entire home/apt,245,2,1,2015-12-14,0.08,3,352
11906239,"Superb location, traditional & cozy",63514433,Abril,Eixample,l'Antiga Esquerra de l'Eixample,41.3884197113245,2.158388724327705,Entire home/apt,110,2,19,2016-10-07,2.30,1,115
15871037,Lolita B and B - Double Room with Private Bathroom,102733863,Cristian,Eixample,l'Antiga Esquerra de l'Eixample,41.39163182598321,2.1553124593772504,Private room,33,1,0,,,4,312
13030920,visit bcn and relax in a warm place,72004957,Alba,Eixample,l'Antiga Esquerra de l'Eixample,41.38682686364346,2.1582322847311066,Private room,75,5,0,,,1,87
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.39052975675623,2.157938770965757,Entire home/apt,100,3,66,2016-11-19,1.12,32,334
5483992,DAILY RENTAL OFFICES&MEETING ROOMS,28438239,Comfort Business Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3927013709597,2.152948545999884,Private room,120,1,0,,,1,365
10726823,Lovely Triple Room City Center,55440797,Helen,Eixample,l'Antiga Esquerra de l'Eixample,41.39108820441097,2.1539569603709054,Private room,60,1,63,2016-11-30,6.85,2,287
10824605,"Central & stylish 4 bedroom 4 bathroom, terrace!",5878688,Yaiza,Eixample,l'Antiga Esquerra de l'Eixample,41.389892112014195,2.1579842256814925,Entire home/apt,229,2,15,2016-12-04,1.77,11,232
15838088,Central apartment in P. Universidad,23125366,Maximiliano,Eixample,l'Antiga Esquerra de l'Eixample,41.38665794846535,2.162958703192301,Entire home/apt,148,3,0,,,1,105
15870836,Lolita B and B - Twin Room with Shared Bathroom,102733863,Cristian,Eixample,l'Antiga Esquerra de l'Eixample,41.391414831319935,2.156810510290822,Private room,32,1,0,,,4,323
895091,SPECTACULAR Five Senses Appartment,4585497,Ann-Veronique,Eixample,l'Antiga Esquerra de l'Eixample,41.386759246489106,2.155247091330684,Entire home/apt,94,3,71,2016-11-19,1.68,1,299
77407,"Stunning, arty Loft with terrace",183259,Matthias,Eixample,l'Antiga Esquerra de l'Eixample,41.39372544006253,2.152759757433781,Entire home/apt,450,5,49,2016-02-25,0.73,1,363
13610120,Miró 13 - Deluxe 3 bedroom apartment,10287576,Joaquin & Malena,Eixample,l'Antiga Esquerra de l'Eixample,41.39179227553394,2.157373108711268,Entire home/apt,140,3,9,2016-12-03,2.11,27,343
11676805,PAAL Prov159 en Ensanche Centro.,29890774,Paal,Eixample,l'Antiga Esquerra de l'Eixample,41.38866051712327,2.1536209649833706,Entire home/apt,169,3,3,2016-10-24,0.33,4,344
13610115,Miró 11 - Deluxe 3 Bedroom Apartment in Eixample,10287576,Joaquin & Malena,Eixample,l'Antiga Esquerra de l'Eixample,41.39121765416454,2.1588603236878576,Entire home/apt,140,3,14,2016-12-04,3.16,27,332
9382612,Apartment in the Heart of Eixample,24492595,Anastasiya,Eixample,l'Antiga Esquerra de l'Eixample,41.391220037905065,2.1486637336962775,Entire home/apt,55,2,0,,,1,0
13758887,Apartamento en Centro de Barcelona,80654578,Adriana,Eixample,l'Antiga Esquerra de l'Eixample,41.391502695457035,2.1569835255643577,Private room,75,1,1,2016-10-13,0.53,1,88
6990241,Cozy flat in center of Barcelona,29694019,Rie,Eixample,l'Antiga Esquerra de l'Eixample,41.38887292822413,2.155335351424421,Entire home/apt,79,1,5,2015-09-29,0.29,1,0
11676011,PAAL Prov153 en Ensanche Centro.,29890774,Paal,Eixample,l'Antiga Esquerra de l'Eixample,41.390023076460494,2.153068305825215,Entire home/apt,167,3,5,2016-07-14,0.59,4,359
12757309,Royal Casanova 4BDR Apartment,69395559,,Eixample,l'Antiga Esquerra de l'Eixample,41.39113593424532,2.1499027449663215,Entire home/apt,450,3,8,2016-11-27,1.56,1,288
2500759,PENTHOUSE Barcelona Paris apartment,286642,Judith,Eixample,l'Antiga Esquerra de l'Eixample,41.39477416758424,2.154989488275585,Entire home/apt,105,3,7,2016-02-28,0.24,11,242
370798,It offers! double room,1868541,María Belén,Eixample,l'Antiga Esquerra de l'Eixample,41.38524077810733,2.158557223087245,Private room,60,2,15,2016-08-08,0.47,2,221
3549255,BRIGHT LOFT IN THE  CITY CENTER,17867034,Danahé,Eixample,l'Antiga Esquerra de l'Eixample,41.388127893788294,2.161386294810524,Entire home/apt,56,3,4,2016-06-29,0.14,1,0
2464761,VintageCharm 2r+2b,4855882,"Cruz ,Mariana Y Attilio",Eixample,l'Antiga Esquerra de l'Eixample,41.38884297632228,2.1593501700704527,Entire home/apt,140,3,139,2016-11-26,4.28,3,308
14420790,Room Double Bed3,88726562,Isa,Eixample,l'Antiga Esquerra de l'Eixample,41.386212482372365,2.162164051789049,Private room,35,2,11,2016-11-20,2.87,4,362
3353197,Modernism in l'Eixample!,12702607,Olga,Eixample,l'Antiga Esquerra de l'Eixample,41.39332367893346,2.1537463416067806,Entire home/apt,90,2,7,2014-09-24,0.24,1,0
4074050,Design apartment near Rambla,2689815,Ricardo,Eixample,l'Antiga Esquerra de l'Eixample,41.39378317197361,2.1558073671747318,Entire home/apt,82,2,1,2014-10-14,0.04,2,0
15870466,Lolita B and B - Double Room with Shared Bathroom,102733863,Cristian,Eixample,l'Antiga Esquerra de l'Eixample,41.39117178714494,2.155374344479,Private room,29,1,0,,,4,328
7153548,Sunny room in Example district,21445753,Stanislao,Eixample,l'Antiga Esquerra de l'Eixample,41.39022094283001,2.150272655156751,Private room,28,1,9,2015-09-28,0.53,1,305
15869810,CENTRAL APARTMENT,49716497,Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.38901790149565,2.1507041819506227,Entire home/apt,80,2,1,2016-12-04,1,2,35
9309091,pb1 QUIET FLAT WITH HAPPY TERRACE,1447144,Jaesse,Eixample,l'Antiga Esquerra de l'Eixample,41.38761977887664,2.151844977877726,Entire home/apt,65,1,1,2016-02-28,0.11,42,262
14002394,NEW Central Barcelona City Center 6pax. apartment,3972936,Willem,Eixample,l'Antiga Esquerra de l'Eixample,41.38632717535861,2.1621474121670445,Entire home/apt,113,31,16,2016-11-10,4.25,20,362
4434046,Home Sweet Home,23018340,Jordi,Eixample,l'Antiga Esquerra de l'Eixample,41.38301955932561,2.1580718147929288,Entire home/apt,99,2,134,2016-11-27,5.29,3,243
3942089,ROOM IN BARCELONA CITY CENTRE,663388,Agnès,Eixample,l'Antiga Esquerra de l'Eixample,41.387434731213695,2.1583250580554663,Private room,25,3,58,2016-12-06,2.11,1,84
11511259,Small and charming,24618689,Andreas,Eixample,l'Antiga Esquerra de l'Eixample,41.38598450519254,2.1578999375505648,Entire home/apt,39,3,35,2016-11-27,3.98,2,162
4957651,Gaudi Residence 2,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38899304998142,2.161588147323131,Entire home/apt,120,1,4,2016-05-27,0.20,5,328
2499949,Un atico elegante,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.388455849808444,2.151226191493514,Entire home/apt,200,3,7,2016-06-05,0.24,15,364
11970504,"Luxurious 2bedroom flat, Eixample.",36117949,Elena,Eixample,l'Antiga Esquerra de l'Eixample,41.38546435674128,2.1581075061469157,Entire home/apt,107,1,30,2016-10-26,3.63,3,351
9708678,Excellent double room premium in Example,49688102,Elvis,Eixample,l'Antiga Esquerra de l'Eixample,41.388008302646284,2.1572768038619725,Private room,36,1,1,2016-08-13,0.25,2,312
14492796,Double Room in shared apart. in the center of bcn,15476302,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.38452983321542,2.1612729977624126,Private room,45,2,3,2016-09-11,0.78,1,364
14034017,Nice double room with a private bathroom,9803166,Jhon,Eixample,l'Antiga Esquerra de l'Eixample,41.388633132135155,2.1542529298315944,Private room,41,3,19,2016-11-13,4.13,2,327
1516580,"CENTRAL,SUNNY IN EIXAMPLE BOUTIQUES",2922864,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.392242636555096,2.1461147379573484,Entire home/apt,50,3,5,2015-09-27,0.13,3,283
13575176,Habitación doble  privada .,78306683,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.38996254692563,2.1539303947315096,Private room,34,3,14,2016-12-06,3.00,4,158
13542402,Room downtown,77854504,Bruno,Eixample,l'Antiga Esquerra de l'Eixample,41.39221047314687,2.1501082962275264,Private room,25,1,6,2016-09-03,1.19,3,190
14419445,Room with 2 Big Beds/Habitacion 2 camas Dobles,75001510,Ed,Eixample,l'Antiga Esquerra de l'Eixample,41.38687126881903,2.1623968915321816,Private room,50,1,8,2016-11-02,2.26,5,365
960051,GREAT SINGLE ROOM IN BARCELONA,5219347,Patricia,Eixample,l'Antiga Esquerra de l'Eixample,41.387125457081396,2.1617609838319733,Private room,25,7,1,2016-07-12,0.20,1,365
10528288,Cozy Apt at the heart of Barcelona,110357,Paula,Eixample,l'Antiga Esquerra de l'Eixample,41.39136167419461,2.1512344611642926,Entire home/apt,50,30,3,2016-12-04,0.46,1,287
2565622,Central Luxury Eixample ,2366949,Jordi,Eixample,l'Antiga Esquerra de l'Eixample,41.387409043564936,2.163741371428456,Entire home/apt,400,1,47,2016-10-31,1.62,12,293
12789243,Habitación sencilla en piso cómodo,39141099,Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.39001106305936,2.1543128673777847,Private room,20,1,0,,,2,0
15737782,BIG AND LUXURIOUS APARTMENT WITH TERRACE,3250728,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.39071753413615,2.1573557234194114,Entire home/apt,290,1,0,,,2,362
14610519,SUPER HABITACIÓN EN EIXAMPLE,36416821,Alberto,Eixample,l'Antiga Esquerra de l'Eixample,41.38962802725787,2.157087658476565,Private room,30,2,14,2016-11-25,4.47,7,357
8299016,Cozy and well located apartment,41721377,Wello Eixample,Eixample,l'Antiga Esquerra de l'Eixample,41.388285609552845,2.160563475078886,Entire home/apt,95,2,0,,,2,1
11739614,Habitación doble/terraza Eixample,62453234,Martina,Eixample,l'Antiga Esquerra de l'Eixample,41.389546586961494,2.1562995490311083,Private room,30,1,1,2016-03-27,0.12,1,0
631196,THE REDDING ROOM BCN CITY CENTRE,1391728,Mano,Eixample,l'Antiga Esquerra de l'Eixample,41.386797158711424,2.1597147970046406,Private room,37,2,17,2016-10-23,0.37,5,358
13082999,Eixample terrace,72540842,Suites4days,Eixample,l'Antiga Esquerra de l'Eixample,41.386877183669924,2.1551991695262376,Entire home/apt,115,1,0,,,20,219
631119,Cozy and sunny 3 br in Barcelona,3137253,Anna,Eixample,l'Antiga Esquerra de l'Eixample,41.3894749077751,2.1556833285983332,Entire home/apt,60,1,141,2016-11-12,2.77,1,229
12788078,Habitación - cama doble - Eixample,39141099,Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.38886990503042,2.154508877524166,Private room,40,1,0,,,2,0
498632,Prime location. Barcelona Apartment,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38544012530427,2.1589366047063088,Entire home/apt,98,3,12,2016-11-28,0.39,30,331
15967468,MAGNIFICO APARTAMENTO CENTRO P. MAX. 5 HUESPEDES.,15841673,Angie And Alberto.,Eixample,l'Antiga Esquerra de l'Eixample,41.38797333227983,2.1541918425316573,Entire home/apt,235,3,0,,,2,186
14394542,PENTHOUSE IN BARCELONA CENTER A 2´ DE LAS RAMBLAS,69643552,Santi,Eixample,l'Antiga Esquerra de l'Eixample,41.39398425790927,2.1548486126447255,Entire home/apt,40,2,2,2016-11-01,0.95,7,335
2072681,New Luxury modern apartment center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38899417641095,2.157666625382888,Entire home/apt,90,3,20,2016-10-17,0.57,32,336
9525840,Double room/cozy&modern apartment,18615620,Elisenda,Eixample,l'Antiga Esquerra de l'Eixample,41.39243132679316,2.1498174666894054,Private room,30,1,3,2016-08-31,0.31,2,19
11968549,Litle apartment private bathroom Excel zone BCN,2307388,Pablo,Eixample,l'Antiga Esquerra de l'Eixample,41.38788789020587,2.1556110945947013,Private room,45,2,36,2016-11-21,4.46,2,7
8122646,"Alquilo piso, centro de Barcelona",37607706,Albert,Eixample,l'Antiga Esquerra de l'Eixample,41.38547170413985,2.155948435416217,Entire home/apt,55,3,0,,,1,0
15371801,Habitación luminosa a acogedora,98116874,Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.39046085417153,2.150779963438482,Private room,33,1,5,2016-11-01,2.46,1,360
6890369,Top floor flat in heart of BARCA,24657136,Mauricio,Eixample,l'Antiga Esquerra de l'Eixample,41.38894428307866,2.162651227262472,Entire home/apt,111,1,9,2015-12-10,0.53,1,0
4301676,Spacious Low-Priced 7 pax apt,1260560,Ralph,Eixample,l'Antiga Esquerra de l'Eixample,41.3850090657467,2.1562274353955404,Entire home/apt,187,3,39,2016-08-24,1.64,4,302
13542240,Downtown diagonal,77854504,Bruno,Eixample,l'Antiga Esquerra de l'Eixample,41.39062508794572,2.14807215254818,Private room,40,1,1,2016-08-07,0.24,3,190
6759247,Homelike Roselló,1391607,Greg,Eixample,l'Antiga Esquerra de l'Eixample,41.38992689574304,2.1527599500707977,Entire home/apt,180,3,11,2016-08-02,0.65,52,347
3744593,Apt with cozy terrace,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38549030755355,2.1594236708503836,Entire home/apt,135,3,4,2016-09-22,0.23,30,349
12559129,NEW!Luxury apartment in city center,11936605,BCN Dream,Eixample,l'Antiga Esquerra de l'Eixample,41.38591151056377,2.1553485177576883,Entire home/apt,210,2,9,2016-08-20,1.56,4,0
6267672,Lovely apartment with a terrace,9478280,Pia,Eixample,l'Antiga Esquerra de l'Eixample,41.38543381293895,2.1559641407218906,Entire home/apt,125,3,12,2016-11-14,0.74,18,321
16130777,Ubicación excelente en Eixample,20359963,Sergio,Eixample,l'Antiga Esquerra de l'Eixample,41.39107780714524,2.1524250772625027,Private room,75,1,0,,,1,179
9839247,Cosy apartment in Barcelona centre,50667529,Anastasiya,Eixample,l'Antiga Esquerra de l'Eixample,41.39050719076701,2.156931762338424,Entire home/apt,59,1,0,,,1,0
12100238,Apto de 2 Dormitorios en Gran Via,64875438,Pilar,Eixample,l'Antiga Esquerra de l'Eixample,41.384588592068475,2.1617119160292684,Entire home/apt,219,1,0,,,1,0
937547,Brand New Apartment Barcelona,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.3869612889564,2.1528899307193092,Entire home/apt,385,3,56,2016-10-08,1.25,15,357
16293673,Bright and cozy attic with terrace,35960960,Clara,Eixample,l'Antiga Esquerra de l'Eixample,41.38938768252841,2.1561092488881033,Entire home/apt,80,5,0,,,1,74
14065431,Pedrera_3,57842007,Claudi,Eixample,l'Antiga Esquerra de l'Eixample,41.3920716201839,2.158576123308303,Entire home/apt,110,3,1,2016-10-08,0.48,2,298
15507190,SUITES CASANOVA,21312777,Mercurio,Eixample,l'Antiga Esquerra de l'Eixample,41.38571047111836,2.1578826194784213,Entire home/apt,62,1,3,2016-12-03,3,2,311
1154761,"Eixample, Valeri 2",14580203,Brummell,Eixample,l'Antiga Esquerra de l'Eixample,41.38591044532572,2.159124249995377,Entire home/apt,100,2,18,2016-08-08,0.42,5,70
3350190,SEDUCTION IN THE HEART OF EIXAMPLE  (HUTB-010561),16905422,Ángel (Alex),Eixample,l'Antiga Esquerra de l'Eixample,41.386955664022025,2.1553332984165983,Entire home/apt,105,3,89,2016-11-30,3.11,1,268
